SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
977,08/05/2003,,New Zealand,1/22/2020,1,0,1
978,08/05/2003,,Philippines,1/22/2020,10,2,2
979,08/05/2003,,Poland,1/22/2020,1,0,0
980,08/05/2003,,Republic of Ireland,1/22/2020,1,0,1
981,08/05/2003,,Republic of Korea,1/22/2020,1,0,1
982,08/05/2003,,Romania,1/22/2020,1,0,1
983,08/05/2003,,Singapore,1/22/2020,204,27,153
984,08/05/2003,,South Africa,1/22/2020,1,1,0
985,08/05/2003,,Spain,1/22/2020,1,0,1
986,08/05/2003,,Sweden,1/22/2020,3,0,2
987,08/05/2003,,Switzerland,1/22/2020,1,0,1
988,08/05/2003,,Thailand,1/22/2020,7,2,5
989,08/05/2003,,United Kingdom,1/22/2020,6,0,6
990,08/05/2003,,United States,1/22/2020,63,0,33
991,08/05/2003,,Viet Nam,1/22/2020,63,5,58
992,09/05/2003,,Brazil,1/22/2020,2,0,2
993,09/05/2003,,Bulgaria,1/22/2020,1,0,0
994,09/05/2003,,Canada,1/22/2020,145,22,94
995,09/05/2003,,China,1/22/2020,4805,230,1582
996,09/05/2003,,"Hong Kong SAR, China",1/22/2020,1667,210,1015
997,09/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
998,09/05/2003,,"Taiwan, China",1/22/2020,149,13,26
999,09/05/2003,,Colombia,1/22/2020,1,0,1
1000,09/05/2003,,Finland,1/22/2020,1,0,0
1001,09/05/2003,,France,1/22/2020,6,0,4
1002,09/05/2003,,Germany,1/22/2020,9,0,9
1003,09/05/2003,,India,1/22/2020,1,0,0
1004,09/05/2003,,Indonesia,1/22/2020,2,0,1
1005,09/05/2003,,Italy,1/22/2020,9,0,9
1006,09/05/2003,,Kuwait,1/22/2020,1,0,1
1007,09/05/2003,,Malaysia,1/22/2020,6,2,4
1008,09/05/2003,,Mongolia,1/22/2020,9,0,6
1009,09/05/2003,,New Zealand,1/22/2020,1,0,1
1010,09/05/2003,,Philippines,1/22/2020,10,2,2
1011,09/05/2003,,Poland,1/22/2020,1,0,0
1012,09/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1013,09/05/2003,,Republic of Korea,1/22/2020,1,0,1
1014,09/05/2003,,Romania,1/22/2020,1,0,1
1015,09/05/2003,,Singapore,1/22/2020,204,27,153
1016,09/05/2003,,South Africa,1/22/2020,1,1,0
1017,09/05/2003,,Spain,1/22/2020,1,0,1
1018,09/05/2003,,Sweden,1/22/2020,3,0,2
1019,09/05/2003,,Switzerland,1/22/2020,1,0,1
1020,09/05/2003,,Thailand,1/22/2020,7,2,5
1021,09/05/2003,,United Kingdom,1/22/2020,6,0,6
1022,09/05/2003,,United States,1/22/2020,63,0,33
1023,09/05/2003,,Viet Nam,1/22/2020,63,5,58
1024,10/05/2003,,Brazil,1/22/2020,2,0,2
1025,10/05/2003,,Bulgaria,1/22/2020,1,0,0
1026,10/05/2003,,Canada,1/22/2020,145,22,97
1027,10/05/2003,,China,1/22/2020,4884,235,1620
1028,10/05/2003,,"Hong Kong SAR, China",1/22/2020,1674,212,1035
1029,10/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1030,10/05/2003,,"Taiwan, China",1/22/2020,172,18,26
1031,10/05/2003,,Colombia,1/22/2020,1,0,1
1032,10/05/2003,,Finland,1/22/2020,1,0,0
1033,10/05/2003,,France,1/22/2020,7,0,4
1034,10/05/2003,,Germany,1/22/2020,9,0,9
1035,10/05/2003,,India,1/22/2020,1,0,0
1036,10/05/2003,,Indonesia,1/22/2020,2,0,1
1037,10/05/2003,,Italy,1/22/2020,9,0,9
1038,10/05/2003,,Kuwait,1/22/2020,1,0,1
1039,10/05/2003,,Malaysia,1/22/2020,7,2,4
1040,10/05/2003,,Mongolia,1/22/2020,9,0,6
1041,10/05/2003,,New Zealand,1/22/2020,1,0,1
1042,10/05/2003,,Philippines,1/22/2020,10,2,2
1043,10/05/2003,,Poland,1/22/2020,1,0,0
1044,10/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1045,10/05/2003,,Republic of Korea,1/22/2020,1,0,1
1046,10/05/2003,,Romania,1/22/2020,1,0,1
1047,10/05/2003,,Singapore,1/22/2020,205,27,155
1048,10/05/2003,,South Africa,1/22/2020,1,1,0
1049,10/05/2003,,Spain,1/22/2020,1,0,1
1050,10/05/2003,,Sweden,1/22/2020,3,0,2
1051,10/05/2003,,Switzerland,1/22/2020,1,0,1
1052,10/05/2003,,Thailand,1/22/2020,7,2,5
1053,10/05/2003,,United Kingdom,1/22/2020,6,0,6
1054,10/05/2003,,United States,1/22/2020,64,0,34
1055,10/05/2003,,Viet Nam,1/22/2020,63,5,58
1056,12/05/2003,,Brazil,1/22/2020,2,0,2
1057,12/05/2003,,Bulgaria,1/22/2020,1,0,0
1058,12/05/2003,,Canada,1/22/2020,143,22,98
1059,12/05/2003,,China,1/22/2020,5013,252,1693
1060,12/05/2003,,"Hong Kong SAR, China",1/22/2020,1683,218,1066
1061,12/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1062,12/05/2003,,"Taiwan, China",1/22/2020,184,20,26
1063,12/05/2003,,Colombia,1/22/2020,1,0,1
1064,12/05/2003,,Finland,1/22/2020,1,0,0
1065,12/05/2003,,France,1/22/2020,7,0,4
1066,12/05/2003,,Germany,1/22/2020,9,0,9
1067,12/05/2003,,India,1/22/2020,1,0,0
1068,12/05/2003,,Indonesia,1/22/2020,2,0,1
1069,12/05/2003,,Italy,1/22/2020,9,0,8
1070,12/05/2003,,Kuwait,1/22/2020,1,0,1
1071,12/05/2003,,Malaysia,1/22/2020,7,2,4
1072,12/05/2003,,Mongolia,1/22/2020,9,0,6
1073,12/05/2003,,New Zealand,1/22/2020,1,0,1
1074,12/05/2003,,Philippines,1/22/2020,10,2,3
1075,12/05/2003,,Poland,1/22/2020,1,0,0
1076,12/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1077,12/05/2003,,Republic of Korea,1/22/2020,2,0,1
1078,12/05/2003,,Romania,1/22/2020,1,0,1
1079,12/05/2003,,Singapore,1/22/2020,205,28,156
1080,12/05/2003,,South Africa,1/22/2020,1,1,0
1081,12/05/2003,,Spain,1/22/2020,1,0,1
1082,12/05/2003,,Sweden,1/22/2020,3,0,2
1083,12/05/2003,,Switzerland,1/22/2020,1,0,1
1084,12/05/2003,,Thailand,1/22/2020,7,2,5
1085,12/05/2003,,United Kingdom,1/22/2020,6,0,6
1086,12/05/2003,,United States,1/22/2020,64,0,34
1087,12/05/2003,,Viet Nam,1/22/2020,63,5,58
1088,13/05/2003,,Brazil,1/22/2020,2,0,2
1089,13/05/2003,,Bulgaria,1/22/2020,1,0,0
1090,13/05/2003,,Canada,1/22/2020,143,22,99
1091,13/05/2003,,China,1/22/2020,5086,262,1765
1092,13/05/2003,,"Hong Kong SAR, China",1/22/2020,1689,225,1090
1093,13/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1094,13/05/2003,,"Taiwan, China",1/22/2020,207,24,30
1095,13/05/2003,,Colombia,1/22/2020,1,0,1
1096,13/05/2003,,Finland,1/22/2020,1,0,0
1097,13/05/2003,,France,1/22/2020,7,0,4
1098,13/05/2003,,Germany,1/22/2020,9,0,9
1099,13/05/2003,,India,1/22/2020,3,0,0
1100,13/05/2003,,Indonesia,1/22/2020,2,0,1
1101,13/05/2003,,Italy,1/22/2020,9,0,9
1102,13/05/2003,,Kuwait,1/22/2020,1,0,1
1103,13/05/2003,,Malaysia,1/22/2020,7,2,4
1104,13/05/2003,,Mongolia,1/22/2020,9,0,6
1105,13/05/2003,,New Zealand,1/22/2020,1,0,1
1106,13/05/2003,,Philippines,1/22/2020,10,2,3
1107,13/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1108,13/05/2003,,Republic of Korea,1/22/2020,2,0,1
1109,13/05/2003,,Romania,1/22/2020,1,0,1
1110,13/05/2003,,Singapore,1/22/2020,205,28,157
1111,13/05/2003,,South Africa,1/22/2020,1,1,0
1112,13/05/2003,,Spain,1/22/2020,1,0,1
1113,13/05/2003,,Sweden,1/22/2020,3,0,3
1114,13/05/2003,,Switzerland,1/22/2020,1,0,1
1115,13/05/2003,,Thailand,1/22/2020,7,2,5
1116,13/05/2003,,United Kingdom,1/22/2020,4,0,4
1117,13/05/2003,,United States,1/22/2020,64,0,35
1118,13/05/2003,,Viet Nam,1/22/2020,63,5,58
1119,14/05/2003,,Brazil,1/22/2020,2,0,2
1120,14/05/2003,,Bulgaria,1/22/2020,1,0,0
1121,14/05/2003,,Canada,1/22/2020,143,23,104
1122,14/05/2003,,China,1/22/2020,5124,267,1811
1123,14/05/2003,,"Hong Kong SAR, China",1/22/2020,1698,227,1128
1124,14/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1125,14/05/2003,,"Taiwan, China",1/22/2020,238,30,38
1126,14/05/2003,,Colombia,1/22/2020,1,0,1
1127,14/05/2003,,Finland,1/22/2020,1,0,0
1128,14/05/2003,,France,1/22/2020,7,0,4
1129,14/05/2003,,Germany,1/22/2020,9,0,9
1130,14/05/2003,,India,1/22/2020,3,0,0
1131,14/05/2003,,Indonesia,1/22/2020,2,0,2
1132,14/05/2003,,Italy,1/22/2020,9,0,9
1133,14/05/2003,,Kuwait,1/22/2020,1,0,1
1134,14/05/2003,,Malaysia,1/22/2020,7,2,5
1135,14/05/2003,,Mongolia,1/22/2020,9,0,6
1136,14/05/2003,,New Zealand,1/22/2020,1,0,1
1137,14/05/2003,,Philippines,1/22/2020,10,2,3
1138,14/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1139,14/05/2003,,Republic of Korea,1/22/2020,3,0,1
1140,14/05/2003,,Romania,1/22/2020,1,0,1
1141,14/05/2003,,Singapore,1/22/2020,205,28,157
1142,14/05/2003,,South Africa,1/22/2020,1,1,0
1143,14/05/2003,,Spain,1/22/2020,1,0,1
1144,14/05/2003,,Sweden,1/22/2020,3,0,3
1145,14/05/2003,,Switzerland,1/22/2020,1,0,1
1146,14/05/2003,,Thailand,1/22/2020,8,2,5
1147,14/05/2003,,United Kingdom,1/22/2020,4,0,4
1148,14/05/2003,,United States,1/22/2020,64,0,35
1149,14/05/2003,,Viet Nam,1/22/2020,63,5,58
1150,15/05/2003,,Brazil,1/22/2020,2,0,2
1151,15/05/2003,,Bulgaria,1/22/2020,1,0,0
1152,15/05/2003,,Canada,1/22/2020,142,23,107
1153,15/05/2003,,China,1/22/2020,5163,271,1858
1154,15/05/2003,,"Hong Kong SAR, China",1/22/2020,1703,234,1160
1155,15/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1156,15/05/2003,,"Taiwan, China",1/22/2020,264,30,38
1157,15/05/2003,,Colombia,1/22/2020,1,0,1
1158,15/05/2003,,Finland,1/22/2020,1,0,0
1159,15/05/2003,,France,1/22/2020,7,0,4
1160,15/05/2003,,Germany,1/22/2020,9,0,9
1161,15/05/2003,,India,1/22/2020,3,0,3
1162,15/05/2003,,Indonesia,1/22/2020,2,0,2
1163,15/05/2003,,Italy,1/22/2020,9,0,9
1164,15/05/2003,,Kuwait,1/22/2020,1,0,1
1165,15/05/2003,,Malaysia,1/22/2020,7,2,5
1166,15/05/2003,,Mongolia,1/22/2020,9,0,7
1167,15/05/2003,,New Zealand,1/22/2020,1,0,1
1168,15/05/2003,,Philippines,1/22/2020,12,2,4
1169,15/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1170,15/05/2003,,Republic of Korea,1/22/2020,3,0,1
1171,15/05/2003,,Romania,1/22/2020,1,0,1
1172,15/05/2003,,Singapore,1/22/2020,205,28,157
1173,15/05/2003,,South Africa,1/22/2020,1,1,0
1174,15/05/2003,,Spain,1/22/2020,1,0,1
1175,15/05/2003,,Sweden,1/22/2020,3,0,3
1176,15/05/2003,,Switzerland,1/22/2020,1,0,1
1177,15/05/2003,,Thailand,1/22/2020,8,2,5
1178,15/05/2003,,United Kingdom,1/22/2020,4,0,4
1179,15/05/2003,,United States,1/22/2020,64,0,35
1180,15/05/2003,,Viet Nam,1/22/2020,63,5,58
1181,16/05/2003,,Brazil,1/22/2020,2,0,2
1182,16/05/2003,,Bulgaria,1/22/2020,1,0,0
1183,16/05/2003,,Canada,1/22/2020,140,23,106
1184,16/05/2003,,China,1/22/2020,5191,275,1947
1185,16/05/2003,,"Hong Kong SAR, China",1/22/2020,1706,238,1171
1186,16/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1187,16/05/2003,,"Taiwan, China",1/22/2020,274,35,46
1188,16/05/2003,,Colombia,1/22/2020,1,0,1
1189,16/05/2003,,Finland,1/22/2020,1,0,0
1190,16/05/2003,,France,1/22/2020,7,0,4
1191,16/05/2003,,Germany,1/22/2020,9,0,9
1192,16/05/2003,,India,1/22/2020,3,0,3
1193,16/05/2003,,Indonesia,1/22/2020,2,0,2
1194,16/05/2003,,Italy,1/22/2020,9,0,9
1195,16/05/2003,,Kuwait,1/22/2020,1,0,1
1196,16/05/2003,,Malaysia,1/22/2020,7,2,5
1197,16/05/2003,,Mongolia,1/22/2020,9,0,7
1198,16/05/2003,,New Zealand,1/22/2020,1,0,1
1199,16/05/2003,,Philippines,1/22/2020,12,2,4
1200,16/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1201,16/05/2003,,Republic of Korea,1/22/2020,3,0,1
1202,16/05/2003,,Romania,1/22/2020,1,0,1
1203,16/05/2003,,Singapore,1/22/2020,205,28,157
1204,16/05/2003,,South Africa,1/22/2020,1,1,0
1205,16/05/2003,,Spain,1/22/2020,1,0,1
1206,16/05/2003,,Sweden,1/22/2020,3,0,3
1207,16/05/2003,,Switzerland,1/22/2020,1,0,1
1208,16/05/2003,,Thailand,1/22/2020,8,2,5
1209,16/05/2003,,United Kingdom,1/22/2020,4,0,4
1210,16/05/2003,,United States,1/22/2020,65,0,34
1211,16/05/2003,,Viet Nam,1/22/2020,63,5,58
1212,17/05/2003,,Brazil,1/22/2020,2,0,2
1213,17/05/2003,,Canada,1/22/2020,140,23,106
1214,17/05/2003,,China,1/22/2020,5209,282,2009
1215,17/05/2003,,"Hong Kong SAR, China",1/22/2020,1710,243,1191
1216,17/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1217,17/05/2003,,"Taiwan, China",1/22/2020,274,35,46
1218,17/05/2003,,Colombia,1/22/2020,1,0,1
1219,17/05/2003,,Finland,1/22/2020,1,0,0
1220,17/05/2003,,France,1/22/2020,7,0,6
1221,17/05/2003,,Germany,1/22/2020,9,0,9
1222,17/05/2003,,India,1/22/2020,3,0,3
1223,17/05/2003,,Indonesia,1/22/2020,2,0,2
1224,17/05/2003,,Italy,1/22/2020,9,0,9
1225,17/05/2003,,Kuwait,1/22/2020,1,0,1
1226,17/05/2003,,Malaysia,1/22/2020,7,2,5
1227,17/05/2003,,Mongolia,1/22/2020,9,0,7
1228,17/05/2003,,New Zealand,1/22/2020,1,0,1
1229,17/05/2003,,Philippines,1/22/2020,12,2,4
1230,17/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1231,17/05/2003,,Republic of Korea,1/22/2020,3,0,1
1232,17/05/2003,,Romania,1/22/2020,1,0,1
1233,17/05/2003,,Singapore,1/22/2020,205,28,157
1234,17/05/2003,,South Africa,1/22/2020,1,1,0
1235,17/05/2003,,Spain,1/22/2020,1,0,1
1236,17/05/2003,,Sweden,1/22/2020,3,0,3
1237,17/05/2003,,Switzerland,1/22/2020,1,0,1
1238,17/05/2003,,Thailand,1/22/2020,8,2,5
1239,17/05/2003,,United Kingdom,1/22/2020,4,0,4
1240,17/05/2003,,United States,1/22/2020,66,0,34
1241,17/05/2003,,Viet Nam,1/22/2020,63,5,58
1242,19/05/2003,,Brazil,1/22/2020,2,0,2
1243,19/05/2003,,Canada,1/22/2020,140,23,106
1244,19/05/2003,,China,1/22/2020,5236,289,2148
1245,19/05/2003,,"Hong Kong SAR, China",1/22/2020,1714,251,1213
1246,19/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1247,19/05/2003,,"Taiwan, China",1/22/2020,344,40,50
1248,19/05/2003,,Colombia,1/22/2020,1,0,1
1249,19/05/2003,,Finland,1/22/2020,1,0,0
1250,19/05/2003,,France,1/22/2020,7,0,6
1251,19/05/2003,,Germany,1/22/2020,9,0,9
1252,19/05/2003,,India,1/22/2020,3,0,3
1253,19/05/2003,,Indonesia,1/22/2020,2,0,2
1254,19/05/2003,,Italy,1/22/2020,9,0,9
1255,19/05/2003,,Kuwait,1/22/2020,1,0,1
1256,19/05/2003,,Malaysia,1/22/2020,7,2,5
1257,19/05/2003,,Mongolia,1/22/2020,9,0,8
1258,19/05/2003,,New Zealand,1/22/2020,1,0,1
1259,19/05/2003,,Philippines,1/22/2020,12,2,8
1260,19/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1261,19/05/2003,,Republic of Korea,1/22/2020,3,0,1
1262,19/05/2003,,Romania,1/22/2020,1,0,1
1263,19/05/2003,,Singapore,1/22/2020,206,28,160
1264,19/05/2003,,South Africa,1/22/2020,1,1,0
1265,19/05/2003,,Spain,1/22/2020,1,0,1
1266,19/05/2003,,Sweden,1/22/2020,3,0,3
1267,19/05/2003,,Switzerland,1/22/2020,1,0,1
1268,19/05/2003,,Thailand,1/22/2020,8,2,5
1269,19/05/2003,,United Kingdom,1/22/2020,4,0,4
1270,19/05/2003,,United States,1/22/2020,67,0,34
1271,19/05/2003,,Viet Nam,1/22/2020,63,5,58
1272,20/05/2003,,Brazil,1/22/2020,2,0,2
1273,20/05/2003,,Canada,1/22/2020,140,23,106
1274,20/05/2003,,China,1/22/2020,5248,294,2254
1275,20/05/2003,,"Hong Kong SAR, China",1/22/2020,1718,253,1229
1276,20/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1277,20/05/2003,,"Taiwan, China",1/22/2020,383,52,63
1278,20/05/2003,,Colombia,1/22/2020,1,0,1
1279,20/05/2003,,Finland,1/22/2020,1,0,0
1280,20/05/2003,,France,1/22/2020,7,0,6
1281,20/05/2003,,Germany,1/22/2020,9,0,9
1282,20/05/2003,,India,1/22/2020,3,0,3
1283,20/05/2003,,Indonesia,1/22/2020,2,0,2
1284,20/05/2003,,Italy,1/22/2020,9,0,9
1285,20/05/2003,,Kuwait,1/22/2020,1,0,1
1286,20/05/2003,,Malaysia,1/22/2020,7,2,5
1287,20/05/2003,,Mongolia,1/22/2020,9,0,8
1288,20/05/2003,,New Zealand,1/22/2020,1,0,1
1289,20/05/2003,,Philippines,1/22/2020,12,2,8
1290,20/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1291,20/05/2003,,Republic of Korea,1/22/2020,3,0,2
1292,20/05/2003,,Romania,1/22/2020,1,0,1
1293,20/05/2003,,Singapore,1/22/2020,206,28,161
1294,20/05/2003,,South Africa,1/22/2020,1,1,0
1295,20/05/2003,,Spain,1/22/2020,1,0,1
1296,20/05/2003,,Sweden,1/22/2020,3,0,3
1297,20/05/2003,,Switzerland,1/22/2020,1,0,1
1298,20/05/2003,,Thailand,1/22/2020,8,2,5
1299,20/05/2003,,United Kingdom,1/22/2020,4,0,4
1300,20/05/2003,,United States,1/22/2020,67,0,34
1301,20/05/2003,,Viet Nam,1/22/2020,63,5,58
1302,21/05/2003,,Brazil,1/22/2020,2,0,2
1303,21/05/2003,,Canada,1/22/2020,140,23,108
1304,21/05/2003,,China,1/22/2020,5249,296,2335
1305,21/05/2003,,"Hong Kong SAR, China",1/22/2020,1719,255,1237
1306,21/05/2003,,"Macao SAR, China",1/22/2020,1,0,0
1307,21/05/2003,,"Taiwan, China",1/22/2020,418,52,71
1308,21/05/2003,,Colombia,1/22/2020,1,0,1
1309,21/05/2003,,Finland,1/22/2020,1,0,1
1310,21/05/2003,,France,1/22/2020,7,0,6
1311,21/05/2003,,Germany,1/22/2020,9,0,9
1312,21/05/2003,,India,1/22/2020,3,0,3
1313,21/05/2003,,Indonesia,1/22/2020,2,0,2
1314,21/05/2003,,Italy,1/22/2020,9,0,9
1315,21/05/2003,,Kuwait,1/22/2020,1,0,1
1316,21/05/2003,,Malaysia,1/22/2020,8,2,5
1317,21/05/2003,,Mongolia,1/22/2020,9,0,8
1318,21/05/2003,,New Zealand,1/22/2020,1,0,1
1319,21/05/2003,,Philippines,1/22/2020,12,2,10
1320,21/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1321,21/05/2003,,Republic of Korea,1/22/2020,3,0,2
1322,21/05/2003,,Romania,1/22/2020,1,0,1
1323,21/05/2003,,Singapore,1/22/2020,206,28,161
1324,21/05/2003,,South Africa,1/22/2020,1,1,0
1325,21/05/2003,,Spain,1/22/2020,1,0,1
1326,21/05/2003,,Sweden,1/22/2020,3,0,3
1327,21/05/2003,,Switzerland,1/22/2020,1,0,1
1328,21/05/2003,,Thailand,1/22/2020,8,2,5
1329,21/05/2003,,United Kingdom,1/22/2020,4,0,4
1330,21/05/2003,,United States,1/22/2020,66,0,33
1331,21/05/2003,,Viet Nam,1/22/2020,63,5,58
1332,22/05/2003,,Australia,1/22/2020,6,0,6
1333,22/05/2003,,Brazil,1/22/2020,2,0,2
1334,22/05/2003,,Canada,1/22/2020,140,23,109
1335,22/05/2003,,China,1/22/2020,5271,300,2445
1336,22/05/2003,,"Hong Kong SAR, China",1/22/2020,1722,258,1247
1337,22/05/2003,,"Macao SAR, China",1/22/2020,2,0,0
1338,22/05/2003,,"Taiwan, China",1/22/2020,483,60,74
1339,22/05/2003,,Colombia,1/22/2020,1,0,1
1340,22/05/2003,,Finland,1/22/2020,1,0,1
1341,22/05/2003,,France,1/22/2020,7,0,6
1342,22/05/2003,,Germany,1/22/2020,9,0,9
1343,22/05/2003,,India,1/22/2020,3,0,3
1344,22/05/2003,,Indonesia,1/22/2020,2,0,2
1345,22/05/2003,,Italy,1/22/2020,9,0,9
1346,22/05/2003,,Kuwait,1/22/2020,1,0,1
1347,22/05/2003,,Malaysia,1/22/2020,8,2,5
1348,22/05/2003,,Mongolia,1/22/2020,9,0,8
1349,22/05/2003,,New Zealand,1/22/2020,1,0,1
1350,22/05/2003,,Philippines,1/22/2020,12,2,10
1351,22/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1352,22/05/2003,,Republic of Korea,1/22/2020,3,0,2
1353,22/05/2003,,Romania,1/22/2020,1,0,1
1354,22/05/2003,,Singapore,1/22/2020,206,29,162
1355,22/05/2003,,South Africa,1/22/2020,1,1,0
1356,22/05/2003,,Spain,1/22/2020,1,0,1
1357,22/05/2003,,Sweden,1/22/2020,3,0,3
1358,22/05/2003,,Switzerland,1/22/2020,1,0,1
1359,22/05/2003,,Thailand,1/22/2020,8,2,5
1360,22/05/2003,,United Kingdom,1/22/2020,4,0,4
1361,22/05/2003,,United States,1/22/2020,65,0,33
1362,22/05/2003,,Viet Nam,1/22/2020,63,5,58
1363,23/05/2003,,Brazil,1/22/2020,2,0,2
1364,23/05/2003,,Canada,1/22/2020,140,23,109
1365,23/05/2003,,China,1/22/2020,5285,303,2544
1366,23/05/2003,,"Hong Kong SAR, China",1/22/2020,1724,260,1255
1367,23/05/2003,,"Macao SAR, China",1/22/2020,2,0,0
1368,23/05/2003,,"Taiwan, China",1/22/2020,538,60,82
1369,23/05/2003,,Colombia,1/22/2020,1,0,1
1370,23/05/2003,,Finland,1/22/2020,1,0,1
1371,23/05/2003,,France,1/22/2020,7,0,6
1372,23/05/2003,,Germany,1/22/2020,9,0,9
1373,23/05/2003,,India,1/22/2020,3,0,3
1374,23/05/2003,,Indonesia,1/22/2020,2,0,2
1375,23/05/2003,,Italy,1/22/2020,9,0,9
1376,23/05/2003,,Kuwait,1/22/2020,1,0,1
1377,23/05/2003,,Malaysia,1/22/2020,8,2,5
1378,23/05/2003,,Mongolia,1/22/2020,9,0,8
1379,23/05/2003,,New Zealand,1/22/2020,1,0,1
1380,23/05/2003,,Philippines,1/22/2020,12,2,10
1381,23/05/2003,,Republic of Ireland,1/22/2020,1,0,1
1382,23/05/2003,,Republic of Korea,1/22/2020,3,0,2
1383,23/05/2003,,Romania,1/22/2020,1,0,1
1384,23/05/2003,,Singapore,1/22/2020,206,31,163
